################################################################
# abuse.ch URLhaus Database Dump (CSV - online URLs only)      #
# Last updated: 2023-02-28 21:50:22 (UTC)                      #
#                                                              #
# Terms Of Use: https://urlhaus.abuse.ch/api/                  #
# For questions please contact urlhaus [at] abuse.ch           #
################################################################
#
# id,dateadded,url,url_status,threat,tags,urlhaus_link,reporter
"2546502","2023-02-21 05:20:18","http://175.8.227.65:53216/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2546502/","lrz_urlhaus"
"2546454","2023-02-21 04:20:22","http://175.9.221.215:38733/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2546454/","lrz_urlhaus"
"2546397","2023-02-21 02:25:10","http://212.87.204.248/bins/sora.x86","online","malware_download","32,elf,intel,mirai","https://urlhaus.abuse.ch/url/2546397/","zbetcheckin"
"2546393","2023-02-21 02:24:12","http://98.159.98.243/bins/m68k","online","malware_download","32,elf,mirai,motorola","https://urlhaus.abuse.ch/url/2546393/","zbetcheckin"
"2546394","2023-02-21 02:24:12","http://98.159.98.243/bins/sh4","online","malware_download","32,elf,mirai,renesas","https://urlhaus.abuse.ch/url/2546394/","zbetcheckin"
"2546395","2023-02-21 02:24:12","http://98.159.98.243/bins/spc","online","malware_download","32,elf,mirai,sparc","https://urlhaus.abuse.ch/url/2546395/","zbetcheckin"
"2546396","2023-02-21 02:24:12","http://98.159.98.243/bins/x86","online","malware_download","32,elf,intel,mirai","https://urlhaus.abuse.ch/url/2546396/","zbetcheckin"
"2546388","2023-02-21 02:23:13","http://98.159.98.243/bins/arm7","online","malware_download","32,arm,elf,mirai","https://urlhaus.abuse.ch/url/2546388/","zbetcheckin"
"2546389","2023-02-21 02:23:13","http://98.159.98.243/bins/x86_64","online","malware_download","64,elf,mirai","https://urlhaus.abuse.ch/url/2546389/","zbetcheckin"
"2546390","2023-02-21 02:23:13","http://98.159.98.243/bins/ppc","online","malware_download","32,elf,mirai,PowerPC","https://urlhaus.abuse.ch/url/2546390/","zbetcheckin"
"2546385","2023-02-21 02:22:11","http://98.159.98.243/bins/arm6","online","malware_download","32,arm,elf,mirai","https://urlhaus.abuse.ch/url/2546385/","zbetcheckin"
"2546373","2023-02-21 02:11:11","http://2021new.lietuzhe.com/jianceX1/jianceX1.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/2546373/","zbetcheckin"
"2546369","2023-02-21 02:10:06","http://98.159.98.243/ohshit.sh","online","malware_download","shellscript","https://urlhaus.abuse.ch/url/2546369/","zbetcheckin"
"2546361","2023-02-21 01:57:14","http://2021new.lietuzhe.com/jiance02/jiance02.exe","online","malware_download","32,exe","https://urlhaus.abuse.ch/url/2546361/","zbetcheckin"
"2546360","2023-02-21 01:56:21","http://glendownload.oss-cn-shanghai.aliyuncs.com/superglen/Glenbot.exe","online","malware_download","32,exe","https://urlhaus.abuse.ch/url/2546360/","zbetcheckin"
"2546324","2023-02-21 01:00:16","http://121.231.127.177:13906/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2546324/","geenensp"
"2546265","2023-02-20 23:50:25","http://175.0.49.162:43664/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2546265/","lrz_urlhaus"
"2546199","2023-02-20 22:04:20","http://114.239.113.11:55626/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2546199/","lrz_urlhaus"
"2546138","2023-02-20 20:40:10","http://181.191.130.49:57575/mozi.m","online","malware_download","None","https://urlhaus.abuse.ch/url/2546138/","tammeto"
"2546059","2023-02-20 18:35:24","http://122.227.120.12:40508/Mozi.a","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2546059/","lrz_urlhaus"
"2546014","2023-02-20 17:54:20","http://188.242.167.159:60593/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2546014/","geenensp"
"2545970","2023-02-20 16:56:12","http://108.190.71.121:38942/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2545970/","geenensp"
"2545959","2023-02-20 16:36:09","http://192.3.27.140/image/Hfddnw.bmp","online","malware_download","dofoil,encrypted,opendir,Smoke Loader","https://urlhaus.abuse.ch/url/2545959/","abuse_ch"
"2545958","2023-02-20 16:36:03","http://192.3.27.140/8701/vbc.exe","online","malware_download","AgentTesla,dofoil,exe,opendir,Smoke Loader","https://urlhaus.abuse.ch/url/2545958/","abuse_ch"
"2545955","2023-02-20 16:35:17","http://113.26.197.206:40689/Mozi.a","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2545955/","lrz_urlhaus"
"2545954","2023-02-20 16:35:14","http://23.94.99.5/2546/vbc.exe","online","malware_download","AgentTesla,exe","https://urlhaus.abuse.ch/url/2545954/","abuse_ch"
"2545952","2023-02-20 16:35:09","http://192.3.101.132/9807/vbc.exe","online","malware_download","AgentTesla,exe","https://urlhaus.abuse.ch/url/2545952/","abuse_ch"
"2545948","2023-02-20 16:35:08","http://208.67.105.179/secdivinezx.exe","online","malware_download","AgentTesla,exe","https://urlhaus.abuse.ch/url/2545948/","abuse_ch"
"2545949","2023-02-20 16:35:08","http://208.67.105.179/gambozx.exe","online","malware_download","exe,Loki","https://urlhaus.abuse.ch/url/2545949/","abuse_ch"
"2545950","2023-02-20 16:35:08","http://208.67.105.179/obiozx.exe","online","malware_download","exe,SnakeKeylogger","https://urlhaus.abuse.ch/url/2545950/","abuse_ch"
"2545951","2023-02-20 16:35:08","http://192.3.101.132/9808/vbc.exe","online","malware_download","AgentTesla,exe,opendir","https://urlhaus.abuse.ch/url/2545951/","abuse_ch"
"2545917","2023-02-20 15:36:07","http://78.25.93.89:50549/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2545917/","lrz_urlhaus"
"2545898","2023-02-20 15:12:04","http://79.110.62.142/8891/vbc.exe","online","malware_download","Loki,lokibot","https://urlhaus.abuse.ch/url/2545898/","James_inthe_box"
"2545874","2023-02-20 14:50:11","http://185.191.246.45:59347/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2545874/","lrz_urlhaus"
"2545847","2023-02-20 13:51:18","http://39.81.144.183:48701/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2545847/","lrz_urlhaus"
"2545838","2023-02-20 13:49:13","http://79.137.207.113/1.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/2545838/","vxvault"
"2545792","2023-02-20 12:34:17","http://1.246.222.19:3185/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2545792/","lrz_urlhaus"
"2545788","2023-02-20 12:22:10","https://github.com/tedburke/CommandCam/archive/refs/heads/master.zip","online","malware_download","None","https://urlhaus.abuse.ch/url/2545788/","anonymous"
"2545778","2023-02-20 12:11:03","http://195.133.40.108/ssh/.win32.exe","online","malware_download","exe,Loki,opendir","https://urlhaus.abuse.ch/url/2545778/","abuse_ch"
"2545743","2023-02-20 11:31:39","http://156.96.156.177:222/img.JPG","online","malware_download","None","https://urlhaus.abuse.ch/url/2545743/","anonymous"
"2545741","2023-02-20 11:31:04","http://156.96.156.177:222/info2.txt","online","malware_download","None","https://urlhaus.abuse.ch/url/2545741/","anonymous"
"2545740","2023-02-20 11:31:00","http://virtualplaya.com/images/img.png","online","malware_download","None","https://urlhaus.abuse.ch/url/2545740/","anonymous"
"2545738","2023-02-20 11:30:53","http://79.110.62.167/link/agent.exe","online","malware_download","Smoke Loader","https://urlhaus.abuse.ch/url/2545738/","anonymous"
"2545730","2023-02-20 11:29:26","http://37.44.238.222/ahsok.arc","online","malware_download","elf,mirai","https://urlhaus.abuse.ch/url/2545730/","lrz_urlhaus"
"2545731","2023-02-20 11:29:26","http://37.44.238.222/ahsok.arm","online","malware_download","elf","https://urlhaus.abuse.ch/url/2545731/","lrz_urlhaus"
"2545732","2023-02-20 11:29:26","http://37.44.238.222/ahsok.arm7","online","malware_download","elf","https://urlhaus.abuse.ch/url/2545732/","lrz_urlhaus"
"2545733","2023-02-20 11:29:26","http://37.44.238.222/ahsok.mpsl","online","malware_download","elf,gafgyt","https://urlhaus.abuse.ch/url/2545733/","lrz_urlhaus"
"2545734","2023-02-20 11:29:26","http://37.44.238.222/ahsok.mips","online","malware_download","elf,gafgyt","https://urlhaus.abuse.ch/url/2545734/","lrz_urlhaus"
"2545735","2023-02-20 11:29:26","http://37.44.238.222/ahsok.ppc","online","malware_download","elf","https://urlhaus.abuse.ch/url/2545735/","lrz_urlhaus"
"2545729","2023-02-20 11:27:20","http://98.159.98.243/bins/mpsl","online","malware_download","elf,mirai","https://urlhaus.abuse.ch/url/2545729/","lrz_urlhaus"
"2545728","2023-02-20 11:27:05","http://107.175.202.151/9901/vbc.exe","online","malware_download","AgentTesla","https://urlhaus.abuse.ch/url/2545728/","anonymous"
"2545727","2023-02-20 11:27:04","http://107.175.202.151/O--O.DOC","online","malware_download","AgentTesla","https://urlhaus.abuse.ch/url/2545727/","anonymous"
"2545702","2023-02-20 11:00:06","http://45.66.230.47/bins/jklarm5","online","malware_download","DDoS Bot,mirai","https://urlhaus.abuse.ch/url/2545702/","Gandylyan1"
"2545699","2023-02-20 10:57:03","http://45.9.74.88/bins/sh4","online","malware_download","DDoS Bot,mirai","https://urlhaus.abuse.ch/url/2545699/","Gandylyan1"
"2545698","2023-02-20 10:55:17","http://185.224.128.215//bot.arm5","online","malware_download","ddos,elf,mirai","https://urlhaus.abuse.ch/url/2545698/","Gandylyan1"
"2545665","2023-02-20 10:21:23","http://211.105.132.63:46772/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2545665/","lrz_urlhaus"
"2545650","2023-02-20 10:02:11","http://110.180.154.47:42396/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2545650/","geenensp"
"2545607","2023-02-20 09:03:05","http://107.175.202.151/O--OO.DOC","online","malware_download","AgentTesla","https://urlhaus.abuse.ch/url/2545607/","abuse_ch"
"2545608","2023-02-20 09:03:05","http://107.175.202.151/9902/vbc.exe","online","malware_download","AgentTesla,exe","https://urlhaus.abuse.ch/url/2545608/","abuse_ch"
"2545591","2023-02-20 08:35:23","http://27.45.112.250:51308/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2545591/","lrz_urlhaus"
"2545521","2023-02-20 07:04:26","https://5.206.227.115/x1.exe","online","malware_download","exe,RedLineStealer","https://urlhaus.abuse.ch/url/2545521/","r3dbU7z"
"2545522","2023-02-20 07:04:26","https://45.92.1.59/img.png","online","malware_download","AsyncRAT","https://urlhaus.abuse.ch/url/2545522/","r3dbU7z"
"2545519","2023-02-20 07:04:20","https://195.133.40.128/img.png","online","malware_download","AsyncRAT","https://urlhaus.abuse.ch/url/2545519/","r3dbU7z"
"2545514","2023-02-20 06:35:19","http://180.150.106.98:38099/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2545514/","lrz_urlhaus"
"2545460","2023-02-20 05:49:13","http://109.186.206.242:54712/Mozi.a","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2545460/","lrz_urlhaus"
"2545395","2023-02-20 04:20:22","http://27.202.185.24:59719/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2545395/","lrz_urlhaus"
"2545381","2023-02-20 04:04:26","http://109.186.206.242:54712/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2545381/","lrz_urlhaus"
"2545348","2023-02-20 03:03:12","http://222.187.165.134:57713/Mozi.m","online","malware_download","Mozi","https://urlhaus.abuse.ch/url/2545348/","Gandylyan1"
"2545343","2023-02-20 02:45:23","http://121.233.173.56:56422/i","online","malware_download","32-bit,arm,elf,Mozi","https://urlhaus.abuse.ch/url/2545343/","geenensp"
"2545331","2023-02-20 02:20:20","http://121.233.173.56:56422/bin.sh","online","malware_download","32-bit,arm,elf,Mozi","https://urlhaus.abuse.ch/url/2545331/","geenensp"
"2545298","2023-02-20 01:19:19","http://103.120.133.239:57357/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2545298/","lrz_urlhaus"
"2545262","2023-02-20 00:19:14","http://121.226.148.220:37247/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2545262/","lrz_urlhaus"
"2545230","2023-02-19 23:20:14","http://123.172.249.153:40215/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2545230/","lrz_urlhaus"
"2545153","2023-02-19 21:22:19","http://212.87.204.248/bins/sora.x866","online","malware_download",",32-bit,elf,mirai,x86-32","https://urlhaus.abuse.ch/url/2545153/","geenensp"
"2545152","2023-02-19 21:21:39","http://39.73.212.182:33544/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2545152/","lrz_urlhaus"
"2545103","2023-02-19 20:20:40","http://175.9.221.215:38733/Mozi.a","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2545103/","lrz_urlhaus"
"2545044","2023-02-19 18:50:12","http://221.135.97.211:50627/Mozi.a","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2545044/","lrz_urlhaus"
"2545030","2023-02-19 18:24:13","https://egt-bg.rs/uploads/File_pass1234.zip","online","malware_download","1234,Password-protected,zip","https://urlhaus.abuse.ch/url/2545030/","JobcenterTycoon"
"2545026","2023-02-19 18:24:10","http://113.30.191.198/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.mips","online","malware_download","Akur Group,elf,mirai","https://urlhaus.abuse.ch/url/2545026/","RadwareResearch"
"2545027","2023-02-19 18:24:10","http://113.30.191.198/596a96cc7bf9108cd896f33c44aedc8a/db0fa4b8db0333367e9bda3ab68b8042.sh4","online","malware_download","Akur Group,elf","https://urlhaus.abuse.ch/url/2545027/","RadwareResearch"
"2545013","2023-02-19 18:05:14","http://119.24.193.163:49489/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2545013/","geenensp"
"2544991","2023-02-19 17:14:14","http://205.215.28.197:33463/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2544991/","geenensp"
"2544988","2023-02-19 17:07:04","http://37.220.87.53/xkrxxm.t5ky.static3.exe","online","malware_download","exe,Rhadamanthys","https://urlhaus.abuse.ch/url/2544988/","abuse_ch"
"2544983","2023-02-19 17:05:08","http://109.206.241.33/files/JavHA.exe","online","malware_download","exe,gcleaner,Rhadamanthys","https://urlhaus.abuse.ch/url/2544983/","abuse_ch"
"2544970","2023-02-19 16:49:11","http://171.80.218.185:52643/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2544970/","lrz_urlhaus"
"2544964","2023-02-19 16:36:15","http://39.73.46.230:52185/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2544964/","lrz_urlhaus"
"2544959","2023-02-19 16:35:11","https://pastebin.com/raw/kNhCHaMS","online","malware_download","BatchDropperMEMZ","https://urlhaus.abuse.ch/url/2544959/","pmelson"
"2544898","2023-02-19 15:05:21","http://27.45.32.72:56622/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2544898/","lrz_urlhaus"
"2544846","2023-02-19 13:36:18","http://180.177.128.116:43669/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2544846/","lrz_urlhaus"
"2544838","2023-02-19 13:25:12","http://110.183.19.162:58756/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2544838/","geenensp"
"2544831","2023-02-19 13:12:11","http://123.172.49.170:35315/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2544831/","geenensp"
"2544822","2023-02-19 12:50:28","http://190.109.235.37:46818/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2544822/","lrz_urlhaus"
"2544806","2023-02-19 12:22:17","http://88.250.92.210:38185/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2544806/","lrz_urlhaus"
"2544678","2023-02-19 09:35:13","http://110.182.248.223:56526/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2544678/","geenensp"
"2544667","2023-02-19 09:22:12","http://117.81.180.185:15426/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2544667/","geenensp"
"2544583","2023-02-19 07:20:21","http://175.3.25.214:35432/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2544583/","lrz_urlhaus"
"2544569","2023-02-19 06:52:17","http://175.12.132.143:58431/i","online","malware_download","32-bit,arm,elf,Mozi","https://urlhaus.abuse.ch/url/2544569/","geenensp"
"2544549","2023-02-19 06:25:30","http://175.12.132.143:58431/bin.sh","online","malware_download","32-bit,arm,elf,Mozi","https://urlhaus.abuse.ch/url/2544549/","geenensp"
"2544546","2023-02-19 06:24:11","http://62.219.128.42:62968/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2544546/","geenensp"
"2544499","2023-02-19 05:04:17","http://175.3.230.97:53139/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2544499/","lrz_urlhaus"
"2544454","2023-02-19 03:53:10","http://acedemon.com/wupxarch-6162-dcb505dc2b9d8aac05f4ca0727f5eadb.exe","online","malware_download","32,exe","https://urlhaus.abuse.ch/url/2544454/","zbetcheckin"
"2544445","2023-02-19 03:49:24","http://121.226.114.120:37432/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2544445/","lrz_urlhaus"
"2544435","2023-02-19 03:35:21","http://180.116.151.219:43280/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2544435/","lrz_urlhaus"
"2544406","2023-02-19 02:50:22","http://49.71.66.129:39239/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2544406/","lrz_urlhaus"
"2544355","2023-02-19 01:19:12","http://188.242.167.159:60593/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2544355/","lrz_urlhaus"
"2544259","2023-02-18 22:15:17","http://119.51.71.214:60231/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2544259/","geenensp"
"2544235","2023-02-18 21:47:21","http://91.229.208.69:49448/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2544235/","geenensp"
"2544222","2023-02-18 21:21:14","http://91.229.208.69:49448/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2544222/","geenensp"
"2544198","2023-02-18 20:27:09","http://193.42.33.162/mcfshare.exe","online","malware_download","32,exe,Smoke Loader","https://urlhaus.abuse.ch/url/2544198/","zbetcheckin"
"2544149","2023-02-18 19:01:20","http://14.39.149.138:3799/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2544149/","geenensp"
"2544131","2023-02-18 18:34:14","http://123.245.60.41:58754/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2544131/","geenensp"
"2544128","2023-02-18 18:22:17","http://123.245.60.41:58754/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2544128/","geenensp"
"2544066","2023-02-18 16:53:14","http://114.239.48.66:58946/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2544066/","geenensp"
"2544061","2023-02-18 16:47:04","http://45.66.230.47/bins/9","online","malware_download","DDoS Bot,mirai","https://urlhaus.abuse.ch/url/2544061/","Gandylyan1"
"2544012","2023-02-18 15:12:31","https://drive.google.com/uc?export=download&confirm=no_antivirus&id=11WhDE3Xy7c5AkKS24P0EzS8S8LUNjIAY","online","malware_download","rar","https://urlhaus.abuse.ch/url/2544012/","iam_py_test"
"2543964","2023-02-18 13:33:14","http://188.242.167.159:60593/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2543964/","geenensp"
"2543963","2023-02-18 13:31:12","http://218.156.254.118:16882/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2543963/","geenensp"
"2543953","2023-02-18 13:14:05","http://62.204.41.88/lend/PS.exe","online","malware_download","32,exe,RedLineStealer","https://urlhaus.abuse.ch/url/2543953/","zbetcheckin"
"2543937","2023-02-18 12:50:29","http://118.252.83.87:45748/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2543937/","lrz_urlhaus"
"2543924","2023-02-18 12:34:17","http://110.232.241.53:56902/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2543924/","lrz_urlhaus"
"2543810","2023-02-18 09:18:07","http://83.217.11.27/aN7jD0qO6kT5bK5bQ4eR8fE1xP7hL2vK/nss3.dll","online","malware_download","dll,RecordBreaker","https://urlhaus.abuse.ch/url/2543810/","abuse_ch"
"2543807","2023-02-18 09:18:06","http://83.217.11.27/aN7jD0qO6kT5bK5bQ4eR8fE1xP7hL2vK/msvcp140.dll","online","malware_download","dll,RecordBreaker","https://urlhaus.abuse.ch/url/2543807/","abuse_ch"
"2543808","2023-02-18 09:18:06","http://83.217.11.27/aN7jD0qO6kT5bK5bQ4eR8fE1xP7hL2vK/mozglue.dll","online","malware_download","dll,RecordBreaker","https://urlhaus.abuse.ch/url/2543808/","abuse_ch"
"2543809","2023-02-18 09:18:06","http://83.217.11.27/aN7jD0qO6kT5bK5bQ4eR8fE1xP7hL2vK/freebl3.dll","online","malware_download","dll,RecordBreaker","https://urlhaus.abuse.ch/url/2543809/","abuse_ch"
"2543805","2023-02-18 09:18:05","http://83.217.11.27/aN7jD0qO6kT5bK5bQ4eR8fE1xP7hL2vK/vcruntime140.dll","online","malware_download","dll,RecordBreaker","https://urlhaus.abuse.ch/url/2543805/","abuse_ch"
"2543806","2023-02-18 09:18:05","http://83.217.11.27/aN7jD0qO6kT5bK5bQ4eR8fE1xP7hL2vK/softokn3.dll","online","malware_download","dll,RecordBreaker","https://urlhaus.abuse.ch/url/2543806/","abuse_ch"
"2543782","2023-02-18 08:51:18","http://221.231.72.252:50488/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2543782/","lrz_urlhaus"
"2543757","2023-02-18 08:27:05","http://195.178.120.24/Ceyohdmqxvh.bmp","online","malware_download","None","https://urlhaus.abuse.ch/url/2543757/","abuse_ch"
"2543755","2023-02-18 08:27:04","http://195.178.120.24/hsshjxcxjhbzmcvbxmc.txt","online","malware_download","None","https://urlhaus.abuse.ch/url/2543755/","abuse_ch"
"2543756","2023-02-18 08:27:04","http://195.178.120.24/lokiebejssjhsbks.txt","online","malware_download","None","https://urlhaus.abuse.ch/url/2543756/","abuse_ch"
"2543744","2023-02-18 08:21:04","http://195.133.40.108/OneDrive/.win32.exe","online","malware_download","exe,Loki,opendir","https://urlhaus.abuse.ch/url/2543744/","abuse_ch"
"2543724","2023-02-18 08:03:04","http://208.67.105.179/michealzx.exe","online","malware_download","AgentTesla,exe","https://urlhaus.abuse.ch/url/2543724/","abuse_ch"
"2543716","2023-02-18 07:50:10","http://193.233.20.15/dF30Hn4m/Plugins/clip64.dll","online","malware_download","Amadey,dll","https://urlhaus.abuse.ch/url/2543716/","abuse_ch"
"2543694","2023-02-18 07:20:13","http://121.37.5.54/x/1sh","online","malware_download","None","https://urlhaus.abuse.ch/url/2543694/","bjornruberg"
"2543695","2023-02-18 07:20:13","http://121.37.5.54/x/3sh","online","malware_download","None","https://urlhaus.abuse.ch/url/2543695/","bjornruberg"
"2543683","2023-02-18 07:08:26","http://27.215.48.99:33516/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2543683/","geenensp"
"2543678","2023-02-18 06:58:09","http://193.233.20.14/BR54nmB3/Plugins/clip64.dll","online","malware_download","32,Amadey,exe","https://urlhaus.abuse.ch/url/2543678/","zbetcheckin"
"2543598","2023-02-18 04:43:04","http://195.178.120.24/5546Encrypted.exe","online","malware_download","32,exe","https://urlhaus.abuse.ch/url/2543598/","zbetcheckin"
"2543597","2023-02-18 04:42:04","http://195.178.120.24/lowkiiiiiEncrypted.exe","online","malware_download","32,exe","https://urlhaus.abuse.ch/url/2543597/","zbetcheckin"
"2543578","2023-02-18 04:19:13","http://180.150.94.9:43671/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2543578/","lrz_urlhaus"
"2543555","2023-02-18 03:34:08","http://116.26.10.248:41674/Mozi.a","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2543555/","lrz_urlhaus"
"2543508","2023-02-18 02:22:22","http://94.43.169.73:35846/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2543508/","lrz_urlhaus"
"2543479","2023-02-18 01:33:17","http://76.145.150.120:44914/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2543479/","geenensp"
"2543337","2023-02-17 21:35:23","http://27.41.18.72:40622/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2543337/","lrz_urlhaus"
"2543290","2023-02-17 20:37:21","http://206.180.141.14:44143/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2543290/","geenensp"
"2543280","2023-02-17 20:28:28","http://206.180.141.14:44143/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2543280/","geenensp"
"2543230","2023-02-17 19:19:24","http://112.239.97.56:34742/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2543230/","lrz_urlhaus"
"2543211","2023-02-17 18:54:05","http://27.215.87.92:59867/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2543211/","geenensp"
"2543163","2023-02-17 17:50:26","http://114.239.124.238:57049/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2543163/","lrz_urlhaus"
"2543138","2023-02-17 17:15:13","https://github.com/Eksss112/savefreesoft/raw/3b97590ce32d41211984da2c25c06b9ed8b66b73/Savefreesoft.com%20Download.rar","online","malware_download","2023,Password-protected,pw-2023,rar,RedLine","https://urlhaus.abuse.ch/url/2543138/","crep1x"
"2543070","2023-02-17 15:36:12","http://223.10.9.153:49517/Mozi.m","online","malware_download","elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2543070/","lrz_urlhaus"
"2543061","2023-02-17 15:20:19","http://66.54.99.32:52857/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2543061/","lrz_urlhaus"
"2543026","2023-02-17 14:27:07","http://85.225.171.203:60304/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2543026/","geenensp"
"2542979","2023-02-17 13:35:13","http://125.168.110.84:42897/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/2542979/","lrz_urlhaus"
"2542977","2023-02-17 13:26:05","http://118.36.212.252:41348/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2542977/","geenensp"
"2542950","2023-02-17 13:03:05","http://176.113.115.176/lebro.exe","online","malware_download","Amadey,dropped-by-amadey","https://urlhaus.abuse.ch/url/2542950/","viql"
"2542941","2023-02-17 12:48:05","http://124.234.181.57:8030/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2542941/","geenensp"
"2542873","2023-02-17 10:53:05","http://45.66.230.47/bins/jklarm","online","malware_download","DDoS Bot,mirai","https://urlhaus.abuse.ch/url/2542873/","Gandylyan1"
